Location,Month,Year,Month_Number,Quarter,Days,Population,Antibiotic,Class,Spectrum,Spectrum_Weight,Is_Combination,Quantity_Sold,Total_DDD,Latitude,Longitude,Resistance_Rate,Quantity_per_1000,Antibiotic_Share,Total_Monthly_Quantity,Total_Monthly_DDD,DDD_per_1000_per_day,Antibiotic_Class_Shift_Percent,Combination_Irrationality_Index_Percent,Volatility_Percent,Lag1_Quantity_Sold,Lag2_Quantity_Sold,Lag1_Resistance_Rate,Lag2_Resistance_Rate,Rolling_3M_Quantity,Rolling_3M_Resistance
Bhopal,2025-08,2025,8,3,31,2500000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,2433.0,4866.0,23.26,77.41,21.58,0.9732,0.05058527558891407,48097.0,55380.479999999996,0.7145868387096773,3.631189327790321,30.176518285963784,8.42209867043389,2647.0,2590.0,23.35,20.8,2556.6666666666665,21.91
Bhopal,2025-09,2025,9,3,30,2500000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,2361.0,4722.0,23.26,77.41,23.83,0.9444,0.05167206513175173,45692.0,52022.49999999999,0.6936333333333332,3.4011798878863653,27.87139980740611,8.42209867043389,2433.0,2647.0,21.58,23.35,2480.3333333333335,22.919999999999998
Bhopal,2025-10,2025,10,4,31,2500000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,2009.0,4018.0,23.26,77.41,23.65,0.8036,0.043345991197031156,46348.0,52748.18,0.6806216774193549,3.67258680662575,30.93121601795115,8.42209867043389,2361.0,2433.0,23.83,21.58,2267.6666666666665,23.02
Bhopal,2025-11,2025,11,4,30,2500000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,2090.0,4180.0,23.26,77.41,23.13,0.836,0.04328376755167129,48286.0,53419.5,0.71226,4.283645115140795,29.613138383796546,8.42209867043389,2009.0,2361.0,23.65,23.83,2153.3333333333335,23.536666666666665
Bhopal,2025-12,2025,12,4,31,2500000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,2069.0,4138.0,23.26,77.41,21.41,0.8276,0.04203404981512332,49222.0,55520.420000000006,0.7163925161290323,2.377751489185478,30.297427979358822,8.42209867043389,2090.0,2009.0,23.13,23.65,2056.0,22.73
Bhopal,2024-01,2024,1,1,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,6051.0,6051.0,23.26,77.41,17.98,2.4204,0.12224242424242424,49500.0,55033.0,0.7101032258064516,0.0,28.13737373737374,8.42209867043389,6051.0,6051.0,17.98,17.98,6051.0,17.98
Bhopal,2024-02,2024,2,1,29,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,4972.0,4972.0,23.26,77.41,16.39,1.9888,0.09572215163066497,51942.0,58626.17999999999,0.8086369655172413,6.153596960712589,28.82638327365138,8.42209867043389,6051.0,6051.0,17.98,17.98,5511.5,17.185000000000002
Bhopal,2024-03,2024,3,1,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5734.0,5734.0,23.26,77.41,19.85,2.2936,0.1049471969544448,54637.0,60995.020000000004,0.7870325161290324,3.07203469896814,28.083533136885265,8.42209867043389,4972.0,6051.0,16.39,17.98,5585.666666666667,18.073333333333334
Bhopal,2024-04,2024,4,2,30,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5923.0,5923.0,23.26,77.41,18.01,2.3692,0.10069361803406889,58822.0,67537.4,0.9004986666666667,5.304827577218235,32.154636020536536,8.42209867043389,5734.0,4972.0,19.85,16.39,5543.0,18.083333333333332
Bhopal,2024-05,2024,5,2,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5071.0,5071.0,23.26,77.41,19.7,2.0284,0.0942214790040877,53820.0,61908.4,0.798818064516129,3.7073018041910197,29.511334076551464,8.42209867043389,5923.0,5734.0,18.01,19.85,5576.0,19.186666666666667
Bhopal,2024-06,2024,6,2,30,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,4879.0,4879.0,23.26,77.41,18.8,1.9516,0.0949461926168097,51387.0,56786.62,0.7571549333333333,4.780109570980379,25.776947476988344,8.42209867043389,5071.0,5923.0,19.7,18.01,5291.0,18.83666666666667
Bhopal,2024-07,2024,7,3,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,4840.0,4840.0,23.26,77.41,18.6,1.936,0.0916406323960996,52815.0,59584.76,0.7688356129032258,5.86793907580264,31.595190760200705,8.42209867043389,4879.0,5071.0,18.8,19.7,4930.0,19.033333333333335
Bhopal,2024-08,2024,8,3,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5013.0,5013.0,23.26,77.41,20.77,2.0052,0.1046118530884808,47920.0,54840.50000000001,0.7076193548387097,3.81415991687999,29.757929883138562,8.42209867043389,4840.0,4879.0,18.6,18.8,4910.666666666667,19.39
Bhopal,2024-09,2024,9,3,30,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,4701.0,4701.0,23.26,77.41,19.82,1.8804,0.09950048681369851,47246.0,51916.7,0.6922226666666667,3.1437054638963158,29.61097235744825,8.42209867043389,5013.0,4840.0,20.77,18.6,4851.333333333333,19.73
Bhopal,2024-10,2024,10,4,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,4662.0,4662.0,23.26,77.41,18.47,1.8648,0.10247054686126253,45496.0,50653.9,0.6535987096774194,5.922136876807768,25.655002637594514,8.42209867043389,4701.0,5013.0,19.82,20.77,4792.0,19.686666666666667
Bhopal,2024-11,2024,11,4,30,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,4669.0,4669.0,23.26,77.41,16.11,1.8676,0.10233648956689462,45624.0,51889.62,0.6918616,4.118679604985806,29.681746449237245,8.42209867043389,4662.0,4701.0,18.47,19.82,4677.333333333333,18.133333333333333
Bhopal,2024-12,2024,12,4,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5812.0,5812.0,23.26,77.41,17.87,2.3248,0.11943856476439037,48661.0,54342.36,0.7011917419354838,3.9626448347053227,26.945603255173552,8.42209867043389,4669.0,4662.0,16.11,18.47,5047.666666666667,17.483333333333334
Bhopal,2025-01,2025,1,1,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5877.0,5877.0,23.26,77.41,19.32,2.3508,0.11071132544646221,53084.0,59332.98,0.7655868387096774,1.529884402714767,27.81629116117851,8.42209867043389,5812.0,4669.0,17.87,16.11,5452.666666666667,17.76666666666667
Bhopal,2025-02,2025,2,1,28,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5761.0,5761.0,23.26,77.41,18.0,2.3044,0.10654706861475864,54070.0,59757.36,0.8536765714285715,1.8401580142854923,28.039578324394306,8.42209867043389,5877.0,5812.0,19.32,17.87,5816.666666666667,18.396666666666665
Bhopal,2025-03,2025,3,1,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,6022.0,6022.0,23.26,77.41,19.91,2.4088,0.10268915301058949,58643.0,66463.64,0.8575953548387096,4.095950349558808,30.95851167232236,8.42209867043389,5761.0,5877.0,18.0,19.32,5886.666666666667,19.076666666666668
Bhopal,2025-04,2025,4,2,30,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,6076.0,6076.0,23.26,77.41,21.58,2.4304,0.10262646735917574,59205.0,66301.18,0.8840157333333333,4.077735323021107,29.57182670382569,8.42209867043389,6022.0,5761.0,19.91,18.0,5953.0,19.83
Bhopal,2025-05,2025,5,2,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,6655.0,6655.0,23.26,77.41,20.84,2.662,0.11976748371306195,55566.0,64303.0,0.8297161290322581,4.980749182872899,29.66922218622899,8.42209867043389,6076.0,6022.0,21.58,19.91,6251.0,20.776666666666667
Bhopal,2025-06,2025,6,2,30,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5305.0,5305.0,23.26,77.41,20.24,2.122,0.09131280444773396,58097.0,64185.86,0.8558114666666666,6.7279812451768,30.917259066733223,8.42209867043389,6655.0,6076.0,20.84,21.58,6012.0,20.886666666666667
Bhopal,2025-07,2025,7,3,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5436.0,5436.0,23.26,77.41,19.36,2.1744,0.10562928706060665,51463.0,57321.94,0.739637935483871,5.0403976822202194,28.117288148767077,8.42209867043389,5305.0,6655.0,20.24,20.84,5798.666666666667,20.146666666666665
Bhopal,2025-08,2025,8,3,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5057.0,5057.0,23.26,77.41,23.1,2.0228,0.10514169282907458,48097.0,55380.479999999996,0.7145868387096773,3.631189327790321,30.176518285963784,8.42209867043389,5436.0,5305.0,19.36,20.24,5266.0,20.9
Bhopal,2025-09,2025,9,3,30,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,4964.0,4964.0,23.26,77.41,21.66,1.9856,0.10864046222533486,45692.0,52022.49999999999,0.6936333333333332,3.4011798878863653,27.87139980740611,8.42209867043389,5057.0,5436.0,23.1,19.36,5152.333333333333,21.373333333333335
Bhopal,2025-10,2025,10,4,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5136.0,5136.0,23.26,77.41,20.91,2.0544,0.11081384310002589,46348.0,52748.18,0.6806216774193549,3.67258680662575,30.93121601795115,8.42209867043389,4964.0,5057.0,21.66,23.1,5052.333333333333,21.89
Bhopal,2025-11,2025,11,4,30,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,4968.0,4968.0,23.26,77.41,21.14,1.9872,0.10288696516588659,48286.0,53419.5,0.71226,4.283645115140795,29.613138383796546,8.42209867043389,5136.0,4964.0,20.91,21.66,5022.666666666667,21.236666666666668
Bhopal,2025-12,2025,12,4,31,2500000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,5129.0,5129.0,23.26,77.41,19.9,2.0516,0.10420137336963146,49222.0,55520.420000000006,0.7163925161290323,2.377751489185478,30.297427979358822,8.42209867043389,4968.0,5136.0,21.14,20.91,5077.666666666667,20.65
Bhopal,2024-01,2024,1,1,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3880.0,7449.599999999999,23.26,77.41,17.58,1.552,0.07838383838383839,49500.0,55033.0,0.7101032258064516,0.0,28.13737373737374,8.42209867043389,3880.0,3880.0,17.58,17.58,3880.0,17.58
Bhopal,2024-02,2024,2,1,29,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4944.0,9492.48,23.26,77.41,17.39,1.9776,0.09518308882984867,51942.0,58626.17999999999,0.8086369655172413,6.153596960712589,28.82638327365138,8.42209867043389,3880.0,3880.0,17.58,17.58,4412.0,17.485
Bhopal,2024-03,2024,3,1,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4861.0,9333.119999999999,23.26,77.41,19.46,1.9444,0.08896901367205373,54637.0,60995.020000000004,0.7870325161290324,3.07203469896814,28.083533136885265,8.42209867043389,4944.0,3880.0,17.39,17.58,4561.666666666667,18.143333333333334
Bhopal,2024-04,2024,4,2,30,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,5225.0,10032.0,23.26,77.41,18.01,2.09,0.08882730951004726,58822.0,67537.4,0.9004986666666667,5.304827577218235,32.154636020536536,8.42209867043389,4861.0,4944.0,19.46,17.39,5010.0,18.286666666666665
Bhopal,2024-05,2024,5,2,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,5005.0,9609.6,23.26,77.41,18.5,2.002,0.0929951690821256,53820.0,61908.4,0.798818064516129,3.7073018041910197,29.511334076551464,8.42209867043389,5225.0,4861.0,18.01,19.46,5030.333333333333,18.656666666666666
Bhopal,2024-06,2024,6,2,30,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4196.0,8056.32,23.26,77.41,17.09,1.6784,0.08165489326094148,51387.0,56786.62,0.7571549333333333,4.780109570980379,25.776947476988344,8.42209867043389,5005.0,5225.0,18.5,18.01,4808.666666666667,17.86666666666667
Bhopal,2024-07,2024,7,3,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4638.0,8904.96,23.26,77.41,17.29,1.8552,0.08781596137460948,52815.0,59584.76,0.7688356129032258,5.86793907580264,31.595190760200705,8.42209867043389,4196.0,5005.0,17.09,18.5,4613.0,17.62666666666667
Bhopal,2024-08,2024,8,3,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3870.0,7430.4,23.26,77.41,19.66,1.548,0.08075959933222036,47920.0,54840.50000000001,0.7076193548387097,3.81415991687999,29.757929883138562,8.42209867043389,4638.0,4196.0,17.29,17.09,4234.666666666667,18.013333333333332
Bhopal,2024-09,2024,9,3,30,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3480.0,6681.599999999999,23.26,77.41,18.8,1.392,0.07365702916649028,47246.0,51916.7,0.6922226666666667,3.1437054638963158,29.61097235744825,8.42209867043389,3870.0,4638.0,19.66,17.29,3996.0,18.583333333333332
Bhopal,2024-10,2024,10,4,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3415.0,6556.8,23.26,77.41,18.82,1.366,0.07506154387198874,45496.0,50653.9,0.6535987096774194,5.922136876807768,25.655002637594514,8.42209867043389,3480.0,3870.0,18.8,19.66,3588.3333333333335,19.093333333333334
Bhopal,2024-11,2024,11,4,30,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3466.0,6654.719999999999,23.26,77.41,18.23,1.3864,0.07596878835700509,45624.0,51889.62,0.6918616,4.118679604985806,29.681746449237245,8.42209867043389,3415.0,3480.0,18.82,18.8,3453.6666666666665,18.61666666666667
Bhopal,2024-12,2024,12,4,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3448.0,6620.16,23.26,77.41,20.69,1.3792,0.07085756560695423,48661.0,54342.36,0.7011917419354838,3.9626448347053227,26.945603255173552,8.42209867043389,3466.0,3415.0,18.23,18.82,3443.0,19.246666666666666
Bhopal,2025-01,2025,1,1,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4104.0,7879.679999999999,23.26,77.41,18.16,1.6416,0.07731143093964284,53084.0,59332.98,0.7655868387096774,1.529884402714767,27.81629116117851,8.42209867043389,3448.0,3466.0,20.69,18.23,3672.6666666666665,19.026666666666667
Bhopal,2025-02,2025,2,1,28,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4508.0,8655.36,23.26,77.41,18.84,1.8032,0.08337340484557056,54070.0,59757.36,0.8536765714285715,1.8401580142854923,28.039578324394306,8.42209867043389,4104.0,3448.0,18.16,20.69,4020.0,19.23
Bhopal,2025-03,2025,3,1,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,5102.0,9795.84,23.26,77.41,21.09,2.0408,0.0870010060876831,58643.0,66463.64,0.8575953548387096,4.095950349558808,30.95851167232236,8.42209867043389,4508.0,4104.0,18.84,18.16,4571.333333333333,19.363333333333333
Bhopal,2025-04,2025,4,2,30,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,5129.0,9847.68,23.26,77.41,21.11,2.0516,0.0866311966894688,59205.0,66301.18,0.8840157333333333,4.077735323021107,29.57182670382569,8.42209867043389,5102.0,4508.0,21.09,18.84,4913.0,20.346666666666668
Bhopal,2025-05,2025,5,2,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4390.0,8428.8,23.26,77.41,21.6,1.756,0.07900514703235792,55566.0,64303.0,0.8297161290322581,4.980749182872899,29.66922218622899,8.42209867043389,5129.0,5102.0,21.11,21.09,4873.666666666667,21.26666666666667
Bhopal,2025-06,2025,6,2,30,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4578.0,8789.76,23.26,77.41,21.15,1.8312,0.07879924953095685,58097.0,64185.86,0.8558114666666666,6.7279812451768,30.917259066733223,8.42209867043389,4390.0,5129.0,21.6,21.11,4699.0,21.286666666666665
Bhopal,2025-07,2025,7,3,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4597.0,8826.24,23.26,77.41,24.47,1.8388,0.08932631210772789,51463.0,57321.94,0.739637935483871,5.0403976822202194,28.117288148767077,8.42209867043389,4578.0,4390.0,21.15,21.6,4521.666666666667,22.406666666666666
Bhopal,2025-08,2025,8,3,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,4039.0,7754.88,23.26,77.41,22.49,1.6156,0.08397613156745742,48097.0,55380.479999999996,0.7145868387096773,3.631189327790321,30.176518285963784,8.42209867043389,4597.0,4578.0,24.47,21.15,4404.666666666667,22.703333333333333
Bhopal,2025-09,2025,9,3,30,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3560.0,6835.2,23.26,77.41,22.06,1.424,0.07791298257900726,45692.0,52022.49999999999,0.6936333333333332,3.4011798878863653,27.87139980740611,8.42209867043389,4039.0,4597.0,22.49,24.47,4065.3333333333335,23.006666666666664
Bhopal,2025-10,2025,10,4,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3779.0,7255.679999999999,23.26,77.41,19.91,1.5116,0.08153534133080176,46348.0,52748.18,0.6806216774193549,3.67258680662575,30.93121601795115,8.42209867043389,3560.0,4039.0,22.06,22.49,3792.6666666666665,21.486666666666665
Bhopal,2025-11,2025,11,4,30,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3605.0,6921.599999999999,23.26,77.41,20.58,1.442,0.07465932154247608,48286.0,53419.5,0.71226,4.283645115140795,29.613138383796546,8.42209867043389,3779.0,3560.0,19.91,22.06,3648.0,20.849999999999998
Bhopal,2025-12,2025,12,4,31,2500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,3666.0,7038.719999999999,23.26,77.41,21.75,1.4664,0.0744788915525578,49222.0,55520.420000000006,0.7163925161290323,2.377751489185478,30.297427979358822,8.42209867043389,3605.0,3779.0,20.58,19.91,3683.3333333333335,20.746666666666666
Bhopal,2024-01,2024,1,1,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4126.0,412.6,23.26,77.41,16.06,1.6504,0.08335353535353536,49500.0,55033.0,0.7101032258064516,0.0,28.13737373737374,8.42209867043389,4126.0,4126.0,16.06,16.06,4126.0,16.06
Bhopal,2024-02,2024,2,1,29,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4990.0,499.0,23.26,77.41,17.05,1.996,0.0960686920026183,51942.0,58626.17999999999,0.8086369655172413,6.153596960712589,28.82638327365138,8.42209867043389,4126.0,4126.0,16.06,16.06,4558.0,16.555
Bhopal,2024-03,2024,3,1,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4659.0,465.90000000000003,23.26,77.41,16.9,1.8636,0.08527188535241687,54637.0,60995.020000000004,0.7870325161290324,3.07203469896814,28.083533136885265,8.42209867043389,4990.0,4126.0,17.05,16.06,4591.666666666667,16.669999999999998
Bhopal,2024-04,2024,4,2,30,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,5308.0,530.8000000000001,23.26,77.41,18.49,2.1232,0.09023834619700112,58822.0,67537.4,0.9004986666666667,5.304827577218235,32.154636020536536,8.42209867043389,4659.0,4990.0,16.9,17.05,4985.666666666667,17.48
Bhopal,2024-05,2024,5,2,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4858.0,485.8,23.26,77.41,19.6,1.9432,0.09026384243775548,53820.0,61908.4,0.798818064516129,3.7073018041910197,29.511334076551464,8.42209867043389,5308.0,4659.0,18.49,16.9,4941.666666666667,18.330000000000002
Bhopal,2024-06,2024,6,2,30,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4933.0,493.3,23.26,77.41,18.71,1.9732,0.09599704205343763,51387.0,56786.62,0.7571549333333333,4.780109570980379,25.776947476988344,8.42209867043389,4858.0,5308.0,19.6,18.49,5033.0,18.933333333333334
Bhopal,2024-07,2024,7,3,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4932.0,493.20000000000005,23.26,77.41,19.19,1.9728,0.0933825617722238,52815.0,59584.76,0.7688356129032258,5.86793907580264,31.595190760200705,8.42209867043389,4933.0,4858.0,18.71,19.6,4907.666666666667,19.166666666666668
Bhopal,2024-08,2024,8,3,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,3923.0,392.3,23.26,77.41,18.29,1.5692,0.08186560934891486,47920.0,54840.50000000001,0.7076193548387097,3.81415991687999,29.757929883138562,8.42209867043389,4932.0,4933.0,19.19,18.71,4596.0,18.73
Bhopal,2024-09,2024,9,3,30,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4371.0,437.1,23.26,77.41,18.69,1.7484,0.09251576853066926,47246.0,51916.7,0.6922226666666667,3.1437054638963158,29.61097235744825,8.42209867043389,3923.0,4932.0,18.29,19.19,4408.666666666667,18.723333333333333
Bhopal,2024-10,2024,10,4,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,3574.0,357.40000000000003,23.26,77.41,20.22,1.4296,0.07855635660277827,45496.0,50653.9,0.6535987096774194,5.922136876807768,25.655002637594514,8.42209867043389,4371.0,3923.0,18.69,18.29,3956.0,19.066666666666666
Bhopal,2024-11,2024,11,4,30,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,3626.0,362.6,23.26,77.41,18.16,1.4504,0.07947571453620901,45624.0,51889.62,0.6918616,4.118679604985806,29.681746449237245,8.42209867043389,3574.0,4371.0,20.22,18.69,3857.0,19.02333333333333
Bhopal,2024-12,2024,12,4,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4074.0,407.40000000000003,23.26,77.41,16.17,1.6296,0.0837220772281704,48661.0,54342.36,0.7011917419354838,3.9626448347053227,26.945603255173552,8.42209867043389,3626.0,3574.0,18.16,20.22,3758.0,18.183333333333334
Bhopal,2025-01,2025,1,1,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4219.0,421.90000000000003,23.26,77.41,18.6,1.6876,0.07947780875593399,53084.0,59332.98,0.7655868387096774,1.529884402714767,27.81629116117851,8.42209867043389,4074.0,3626.0,16.17,18.16,3973.0,17.643333333333334
Bhopal,2025-02,2025,2,1,28,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4812.0,481.20000000000005,23.26,77.41,19.11,1.9248,0.08899574625485482,54070.0,59757.36,0.8536765714285715,1.8401580142854923,28.039578324394306,8.42209867043389,4219.0,4074.0,18.6,16.17,4368.333333333333,17.96
Bhopal,2025-03,2025,3,1,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4584.0,458.40000000000003,23.26,77.41,19.44,1.8336,0.07816789727674232,58643.0,66463.64,0.8575953548387096,4.095950349558808,30.95851167232236,8.42209867043389,4812.0,4219.0,19.11,18.6,4538.333333333333,19.05
Bhopal,2025-04,2025,4,2,30,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,5714.0,571.4,23.26,77.41,19.95,2.2856,0.09651211890887594,59205.0,66301.18,0.8840157333333333,4.077735323021107,29.57182670382569,8.42209867043389,4584.0,4812.0,19.44,19.11,5036.666666666667,19.5
Bhopal,2025-05,2025,5,2,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,5728.0,572.8000000000001,23.26,77.41,19.77,2.2912,0.10308462009142282,55566.0,64303.0,0.8297161290322581,4.980749182872899,29.66922218622899,8.42209867043389,5714.0,4584.0,19.95,19.44,5342.0,19.72
Bhopal,2025-06,2025,6,2,30,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,5400.0,540.0,23.26,77.41,21.66,2.16,0.09294800075735409,58097.0,64185.86,0.8558114666666666,6.7279812451768,30.917259066733223,8.42209867043389,5728.0,5714.0,19.77,19.95,5614.0,20.459999999999997
Bhopal,2025-07,2025,7,3,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4499.0,449.90000000000003,23.26,77.41,23.0,1.7996,0.08742203136233799,51463.0,57321.94,0.739637935483871,5.0403976822202194,28.117288148767077,8.42209867043389,5400.0,5728.0,21.66,19.77,5209.0,21.47666666666667
Bhopal,2025-08,2025,8,3,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,4214.0,421.40000000000003,23.26,77.41,21.1,1.6856,0.08761461213797118,48097.0,55380.479999999996,0.7145868387096773,3.631189327790321,30.176518285963784,8.42209867043389,4499.0,5400.0,23.0,21.66,4704.333333333333,21.919999999999998
Bhopal,2025-09,2025,9,3,30,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,3854.0,385.40000000000003,23.26,77.41,20.85,1.5416,0.08434736934255449,45692.0,52022.49999999999,0.6936333333333332,3.4011798878863653,27.87139980740611,8.42209867043389,4214.0,4499.0,21.1,23.0,4189.0,21.650000000000002
Bhopal,2025-10,2025,10,4,31,2500000.0,Doxycycline,Tetracycline,Broad,2,0.0,3694.0,369.40000000000003,23.26,77.41,19.93,1.4776,0.07970138948821956,46348.0,52748.18,0.6806216774193549,3.67258680662575,30.93121601795115,8.42209867043389,3854.0,4214.0,20.85,21.1,3920.6666666666665,20.62666666666667
