Location,Month,Population,Antibiotic,Class,Spectrum,Is_Combination,Quantity_Sold,Latitude,Longitude
Lucknow,2024-06,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,10337,26.85,80.95
Lucknow,2024-06,4000000,Doxycycline,Tetracycline,Broad,0,6891,26.85,80.95
Lucknow,2024-06,4000000,Metronidazole,Nitroimidazole,Narrow,0,7804,26.85,80.95
Lucknow,2024-06,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,7615,26.85,80.95
Lucknow,2024-06,4000000,Meropenem,Carbapenem,Very Broad,0,544,26.85,80.95
Lucknow,2024-07,4000000,Amoxicillin,Penicillin,Narrow,0,9916,26.85,80.95
Lucknow,2024-07,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,17085,26.85,80.95
Lucknow,2024-07,4000000,Azithromycin,Macrolide,Broad,0,13361,26.85,80.95
Lucknow,2024-07,4000000,Cefixime,Cephalosporin,Broad,0,9579,26.85,80.95
Lucknow,2024-07,4000000,Ceftriaxone,Cephalosporin,Broad,0,3585,26.85,80.95
Lucknow,2024-07,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,8856,26.85,80.95
Lucknow,2024-07,4000000,Doxycycline,Tetracycline,Broad,0,8153,26.85,80.95
Lucknow,2024-07,4000000,Metronidazole,Nitroimidazole,Narrow,0,7780,26.85,80.95
Lucknow,2024-07,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,7541,26.85,80.95
Lucknow,2024-07,4000000,Meropenem,Carbapenem,Very Broad,0,466,26.85,80.95
Lucknow,2024-08,4000000,Amoxicillin,Penicillin,Narrow,0,9583,26.85,80.95
Lucknow,2024-08,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,18023,26.85,80.95
Lucknow,2024-08,4000000,Azithromycin,Macrolide,Broad,0,12766,26.85,80.95
Lucknow,2024-08,4000000,Cefixime,Cephalosporin,Broad,0,9206,26.85,80.95
Lucknow,2024-08,4000000,Ceftriaxone,Cephalosporin,Broad,0,3714,26.85,80.95
Lucknow,2024-08,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,8077,26.85,80.95
Lucknow,2024-08,4000000,Doxycycline,Tetracycline,Broad,0,5978,26.85,80.95
Lucknow,2024-08,4000000,Metronidazole,Nitroimidazole,Narrow,0,6718,26.85,80.95
Lucknow,2024-08,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,6809,26.85,80.95
Lucknow,2024-08,4000000,Meropenem,Carbapenem,Very Broad,0,501,26.85,80.95
Lucknow,2024-09,4000000,Amoxicillin,Penicillin,Narrow,0,9021,26.85,80.95
Lucknow,2024-09,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,18250,26.85,80.95
Lucknow,2024-09,4000000,Azithromycin,Macrolide,Broad,0,11616,26.85,80.95
Lucknow,2024-09,4000000,Cefixime,Cephalosporin,Broad,0,8392,26.85,80.95
Lucknow,2024-09,4000000,Ceftriaxone,Cephalosporin,Broad,0,3595,26.85,80.95
Lucknow,2024-09,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,9177,26.85,80.95
Lucknow,2024-09,4000000,Doxycycline,Tetracycline,Broad,0,6054,26.85,80.95
Lucknow,2024-09,4000000,Metronidazole,Nitroimidazole,Narrow,0,6353,26.85,80.95
Lucknow,2024-09,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,5840,26.85,80.95
Lucknow,2024-09,4000000,Meropenem,Carbapenem,Very Broad,0,429,26.85,80.95
Lucknow,2024-10,4000000,Amoxicillin,Penicillin,Narrow,0,9370,26.85,80.95
Lucknow,2024-10,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,18079,26.85,80.95
Lucknow,2024-10,4000000,Azithromycin,Macrolide,Broad,0,12181,26.85,80.95
Lucknow,2024-10,4000000,Cefixime,Cephalosporin,Broad,0,8174,26.85,80.95
Lucknow,2024-10,4000000,Ceftriaxone,Cephalosporin,Broad,0,4160,26.85,80.95
Lucknow,2024-10,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,7689,26.85,80.95
Lucknow,2024-10,4000000,Doxycycline,Tetracycline,Broad,0,6262,26.85,80.95
Lucknow,2024-10,4000000,Metronidazole,Nitroimidazole,Narrow,0,5365,26.85,80.95
Lucknow,2024-10,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,6913,26.85,80.95
Lucknow,2024-10,4000000,Meropenem,Carbapenem,Very Broad,0,482,26.85,80.95
Lucknow,2024-11,4000000,Amoxicillin,Penicillin,Narrow,0,7805,26.85,80.95
Lucknow,2024-11,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,18874,26.85,80.95
Lucknow,2024-11,4000000,Azithromycin,Macrolide,Broad,0,12620,26.85,80.95
Lucknow,2024-11,4000000,Cefixime,Cephalosporin,Broad,0,9317,26.85,80.95
Lucknow,2024-11,4000000,Ceftriaxone,Cephalosporin,Broad,0,3208,26.85,80.95
Lucknow,2024-11,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,9211,26.85,80.95
Lucknow,2024-11,4000000,Doxycycline,Tetracycline,Broad,0,7236,26.85,80.95
Lucknow,2024-11,4000000,Metronidazole,Nitroimidazole,Narrow,0,6318,26.85,80.95
Lucknow,2024-11,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,7007,26.85,80.95
Lucknow,2024-11,4000000,Meropenem,Carbapenem,Very Broad,0,449,26.85,80.95
Lucknow,2024-12,4000000,Amoxicillin,Penicillin,Narrow,0,8705,26.85,80.95
Lucknow,2024-12,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,14812,26.85,80.95
Lucknow,2024-12,4000000,Azithromycin,Macrolide,Broad,0,13826,26.85,80.95
Lucknow,2024-12,4000000,Cefixime,Cephalosporin,Broad,0,9797,26.85,80.95
Lucknow,2024-12,4000000,Ceftriaxone,Cephalosporin,Broad,0,3550,26.85,80.95
Lucknow,2024-12,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,8716,26.85,80.95
Lucknow,2024-12,4000000,Doxycycline,Tetracycline,Broad,0,6856,26.85,80.95
Lucknow,2024-12,4000000,Metronidazole,Nitroimidazole,Narrow,0,6720,26.85,80.95
Lucknow,2024-12,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,6440,26.85,80.95
Lucknow,2024-12,4000000,Meropenem,Carbapenem,Very Broad,0,451,26.85,80.95
Lucknow,2025-01,4000000,Amoxicillin,Penicillin,Narrow,0,9531,26.85,80.95
Lucknow,2025-01,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,19126,26.85,80.95
Lucknow,2025-01,4000000,Azithromycin,Macrolide,Broad,0,15353,26.85,80.95
Lucknow,2025-01,4000000,Cefixime,Cephalosporin,Broad,0,10274,26.85,80.95
Lucknow,2025-01,4000000,Ceftriaxone,Cephalosporin,Broad,0,3861,26.85,80.95
Lucknow,2025-01,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,9084,26.85,80.95
Lucknow,2025-01,4000000,Doxycycline,Tetracycline,Broad,0,7428,26.85,80.95
Lucknow,2025-01,4000000,Metronidazole,Nitroimidazole,Narrow,0,7089,26.85,80.95
Lucknow,2025-01,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,6614,26.85,80.95
Lucknow,2025-01,4000000,Meropenem,Carbapenem,Very Broad,0,528,26.85,80.95
Lucknow,2025-02,4000000,Amoxicillin,Penicillin,Narrow,0,8948,26.85,80.95
Lucknow,2025-02,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,19496,26.85,80.95
Lucknow,2025-02,4000000,Azithromycin,Macrolide,Broad,0,14699,26.85,80.95
Lucknow,2025-02,4000000,Cefixime,Cephalosporin,Broad,0,10449,26.85,80.95
Lucknow,2025-02,4000000,Ceftriaxone,Cephalosporin,Broad,0,4502,26.85,80.95
Lucknow,2025-02,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,9935,26.85,80.95
Lucknow,2025-02,4000000,Doxycycline,Tetracycline,Broad,0,9119,26.85,80.95
Lucknow,2025-02,4000000,Metronidazole,Nitroimidazole,Narrow,0,7321,26.85,80.95
Lucknow,2025-02,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,8130,26.85,80.95
Lucknow,2025-02,4000000,Meropenem,Carbapenem,Very Broad,0,574,26.85,80.95
Lucknow,2025-03,4000000,Amoxicillin,Penicillin,Narrow,0,10419,26.85,80.95
Lucknow,2025-03,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,18066,26.85,80.95
Lucknow,2025-03,4000000,Azithromycin,Macrolide,Broad,0,15443,26.85,80.95
Lucknow,2025-03,4000000,Cefixime,Cephalosporin,Broad,0,11054,26.85,80.95
Lucknow,2025-03,4000000,Ceftriaxone,Cephalosporin,Broad,0,3967,26.85,80.95
Lucknow,2025-03,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,9228,26.85,80.95
Lucknow,2025-03,4000000,Doxycycline,Tetracycline,Broad,0,7822,26.85,80.95
Lucknow,2025-03,4000000,Metronidazole,Nitroimidazole,Narrow,0,7212,26.85,80.95
Lucknow,2025-03,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,8242,26.85,80.95
Lucknow,2025-03,4000000,Meropenem,Carbapenem,Very Broad,0,534,26.85,80.95
Lucknow,2025-04,4000000,Amoxicillin,Penicillin,Narrow,0,10909,26.85,80.95
Lucknow,2025-04,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,23540,26.85,80.95
Lucknow,2025-04,4000000,Azithromycin,Macrolide,Broad,0,14844,26.85,80.95
Lucknow,2025-04,4000000,Cefixime,Cephalosporin,Broad,0,9760,26.85,80.95
Lucknow,2025-04,4000000,Ceftriaxone,Cephalosporin,Broad,0,4247,26.85,80.95
Lucknow,2025-04,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,10105,26.85,80.95
Lucknow,2025-04,4000000,Doxycycline,Tetracycline,Broad,0,7651,26.85,80.95
Lucknow,2025-04,4000000,Metronidazole,Nitroimidazole,Narrow,0,7174,26.85,80.95
Lucknow,2025-04,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,7906,26.85,80.95
Lucknow,2025-04,4000000,Meropenem,Carbapenem,Very Broad,0,585,26.85,80.95
Lucknow,2025-05,4000000,Amoxicillin,Penicillin,Narrow,0,10383,26.85,80.95
Lucknow,2025-05,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,22500,26.85,80.95
Lucknow,2025-05,4000000,Azithromycin,Macrolide,Broad,0,19427,26.85,80.95
Lucknow,2025-05,4000000,Cefixime,Cephalosporin,Broad,0,10174,26.85,80.95
Lucknow,2025-05,4000000,Ceftriaxone,Cephalosporin,Broad,0,4683,26.85,80.95
Lucknow,2025-05,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,10489,26.85,80.95
Lucknow,2025-05,4000000,Doxycycline,Tetracycline,Broad,0,8901,26.85,80.95
Lucknow,2025-05,4000000,Metronidazole,Nitroimidazole,Narrow,0,8154,26.85,80.95
Lucknow,2025-05,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,9426,26.85,80.95
Lucknow,2025-05,4000000,Meropenem,Carbapenem,Very Broad,0,631,26.85,80.95
Lucknow,2025-06,4000000,Amoxicillin,Penicillin,Narrow,0,9559,26.85,80.95
Lucknow,2025-06,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,25144,26.85,80.95
Lucknow,2025-06,4000000,Azithromycin,Macrolide,Broad,0,14043,26.85,80.95
Lucknow,2025-06,4000000,Cefixime,Cephalosporin,Broad,0,10050,26.85,80.95
Lucknow,2025-06,4000000,Ceftriaxone,Cephalosporin,Broad,0,4127,26.85,80.95
Lucknow,2025-06,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,8679,26.85,80.95
Lucknow,2025-06,4000000,Doxycycline,Tetracycline,Broad,0,7074,26.85,80.95
Lucknow,2025-06,4000000,Metronidazole,Nitroimidazole,Narrow,0,8903,26.85,80.95
Lucknow,2025-06,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,7123,26.85,80.95
Lucknow,2025-06,4000000,Meropenem,Carbapenem,Very Broad,0,544,26.85,80.95
Lucknow,2025-07,4000000,Amoxicillin,Penicillin,Narrow,0,9145,26.85,80.95
Lucknow,2025-07,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,20417,26.85,80.95
Lucknow,2025-07,4000000,Azithromycin,Macrolide,Broad,0,12616,26.85,80.95
Lucknow,2025-07,4000000,Cefixime,Cephalosporin,Broad,0,9711,26.85,80.95
Lucknow,2025-07,4000000,Ceftriaxone,Cephalosporin,Broad,0,4212,26.85,80.95
Lucknow,2025-07,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,8963,26.85,80.95
Lucknow,2025-07,4000000,Doxycycline,Tetracycline,Broad,0,7809,26.85,80.95
Lucknow,2025-07,4000000,Metronidazole,Nitroimidazole,Narrow,0,6948,26.85,80.95
Lucknow,2025-07,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,8116,26.85,80.95
Lucknow,2025-07,4000000,Meropenem,Carbapenem,Very Broad,0,576,26.85,80.95
Lucknow,2025-08,4000000,Amoxicillin,Penicillin,Narrow,0,8178,26.85,80.95
Lucknow,2025-08,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,18808,26.85,80.95
Lucknow,2025-08,4000000,Azithromycin,Macrolide,Broad,0,11564,26.85,80.95
Lucknow,2025-08,4000000,Cefixime,Cephalosporin,Broad,0,9564,26.85,80.95
Lucknow,2025-08,4000000,Ceftriaxone,Cephalosporin,Broad,0,3307,26.85,80.95
Lucknow,2025-08,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,7518,26.85,80.95
Lucknow,2025-08,4000000,Doxycycline,Tetracycline,Broad,0,7919,26.85,80.95
Lucknow,2025-08,4000000,Metronidazole,Nitroimidazole,Narrow,0,6011,26.85,80.95
Lucknow,2025-08,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,7121,26.85,80.95
Lucknow,2025-08,4000000,Meropenem,Carbapenem,Very Broad,0,486,26.85,80.95
Lucknow,2025-09,4000000,Amoxicillin,Penicillin,Narrow,0,8533,26.85,80.95
Lucknow,2025-09,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,15810,26.85,80.95
Lucknow,2025-09,4000000,Azithromycin,Macrolide,Broad,0,12908,26.85,80.95
Lucknow,2025-09,4000000,Cefixime,Cephalosporin,Broad,0,8292,26.85,80.95
Lucknow,2025-09,4000000,Ceftriaxone,Cephalosporin,Broad,0,3738,26.85,80.95
Lucknow,2025-09,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,8027,26.85,80.95
Lucknow,2025-09,4000000,Doxycycline,Tetracycline,Broad,0,7162,26.85,80.95
Lucknow,2025-09,4000000,Metronidazole,Nitroimidazole,Narrow,0,5128,26.85,80.95
Lucknow,2025-09,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,7068,26.85,80.95
Lucknow,2025-09,4000000,Meropenem,Carbapenem,Very Broad,0,510,26.85,80.95
Lucknow,2025-10,4000000,Amoxicillin,Penicillin,Narrow,0,8268,26.85,80.95
Lucknow,2025-10,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,18493,26.85,80.95
Lucknow,2025-10,4000000,Azithromycin,Macrolide,Broad,0,12177,26.85,80.95
Lucknow,2025-10,4000000,Cefixime,Cephalosporin,Broad,0,9754,26.85,80.95
Lucknow,2025-10,4000000,Ceftriaxone,Cephalosporin,Broad,0,3900,26.85,80.95
Lucknow,2025-10,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,8208,26.85,80.95
Lucknow,2025-10,4000000,Doxycycline,Tetracycline,Broad,0,6624,26.85,80.95
Lucknow,2025-10,4000000,Metronidazole,Nitroimidazole,Narrow,0,6662,26.85,80.95
Lucknow,2025-10,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,6807,26.85,80.95
Lucknow,2025-10,4000000,Meropenem,Carbapenem,Very Broad,0,441,26.85,80.95
Lucknow,2025-11,4000000,Amoxicillin,Penicillin,Narrow,0,8247,26.85,80.95
Lucknow,2025-11,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,17874,26.85,80.95
Lucknow,2025-11,4000000,Azithromycin,Macrolide,Broad,0,12623,26.85,80.95
Lucknow,2025-11,4000000,Cefixime,Cephalosporin,Broad,0,8813,26.85,80.95
Lucknow,2025-11,4000000,Ceftriaxone,Cephalosporin,Broad,0,3695,26.85,80.95
Lucknow,2025-11,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,9601,26.85,80.95
Lucknow,2025-11,4000000,Doxycycline,Tetracycline,Broad,0,5727,26.85,80.95
Lucknow,2025-11,4000000,Metronidazole,Nitroimidazole,Narrow,0,7676,26.85,80.95
Lucknow,2025-11,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,6458,26.85,80.95
Lucknow,2025-11,4000000,Meropenem,Carbapenem,Very Broad,0,461,26.85,80.95
Lucknow,2025-12,4000000,Amoxicillin,Penicillin,Narrow,0,9196,26.85,80.95
Lucknow,2025-12,4000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,16919,26.85,80.95
Lucknow,2025-12,4000000,Azithromycin,Macrolide,Broad,0,13119,26.85,80.95
Lucknow,2025-12,4000000,Cefixime,Cephalosporin,Broad,0,8518,26.85,80.95
Lucknow,2025-12,4000000,Ceftriaxone,Cephalosporin,Broad,0,3558,26.85,80.95
Lucknow,2025-12,4000000,Ciprofloxacin,Fluoroquinolone,Broad,0,7713,26.85,80.95
Lucknow,2025-12,4000000,Doxycycline,Tetracycline,Broad,0,7518,26.85,80.95
Lucknow,2025-12,4000000,Metronidazole,Nitroimidazole,Narrow,0,6800,26.85,80.95
Lucknow,2025-12,4000000,Cotrimoxazole,Sulfonamide combination,Broad,1,7283,26.85,80.95
Lucknow,2025-12,4000000,Meropenem,Carbapenem,Very Broad,0,496,26.85,80.95
Chandigarh,2024-01,1200000,Amoxicillin,Penicillin,Narrow,0,2823,30.73,76.78
Chandigarh,2024-01,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3941,30.73,76.78
Chandigarh,2024-01,1200000,Azithromycin,Macrolide,Broad,0,3679,30.73,76.78
Chandigarh,2024-01,1200000,Cefixime,Cephalosporin,Broad,0,2247,30.73,76.78
Chandigarh,2024-01,1200000,Ceftriaxone,Cephalosporin,Broad,0,1060,30.73,76.78
Chandigarh,2024-01,1200000,Ciprofloxacin,Fluoroquinolone,Broad,0,2265,30.73,76.78
Chandigarh,2024-01,1200000,Doxycycline,Tetracycline,Broad,0,2141,30.73,76.78
Chandigarh,2024-01,1200000,Metronidazole,Nitroimidazole,Narrow,0,2042,30.73,76.78
Chandigarh,2024-01,1200000,Cotrimoxazole,Sulfonamide combination,Broad,1,1848,30.73,76.78
Chandigarh,2024-01,1200000,Meropenem,Carbapenem,Very Broad,0,116,30.73,76.78
Chandigarh,2024-02,1200000,Amoxicillin,Penicillin,Narrow,0,2687,30.73,76.78
Chandigarh,2024-02,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,4602,30.73,76.78
Chandigarh,2024-02,1200000,Azithromycin,Macrolide,Broad,0,3765,30.73,76.78
Chandigarh,2024-02,1200000,Cefixime,Cephalosporin,Broad,0,2543,30.73,76.78
Chandigarh,2024-02,1200000,Ceftriaxone,Cephalosporin,Broad,0,1018,30.73,76.78
Chandigarh,2024-02,1200000,Ciprofloxacin,Fluoroquinolone,Broad,0,2270,30.73,76.78
Chandigarh,2024-02,1200000,Doxycycline,Tetracycline,Broad,0,1724,30.73,76.78
Chandigarh,2024-02,1200000,Metronidazole,Nitroimidazole,Narrow,0,1942,30.73,76.78
Chandigarh,2024-02,1200000,Cotrimoxazole,Sulfonamide combination,Broad,1,1954,30.73,76.78
Chandigarh,2024-02,1200000,Meropenem,Carbapenem,Very Broad,0,120,30.73,76.78
Chandigarh,2024-03,1200000,Amoxicillin,Penicillin,Narrow,0,3402,30.73,76.78
Chandigarh,2024-03,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,4652,30.73,76.78
Chandigarh,2024-03,1200000,Azithromycin,Macrolide,Broad,0,3991,30.73,76.78
Chandigarh,2024-03,1200000,Cefixime,Cephalosporin,Broad,0,2907,30.73,76.78
Chandigarh,2024-03,1200000,Ceftriaxone,Cephalosporin,Broad,0,1213,30.73,76.78
Chandigarh,2024-03,1200000,Ciprofloxacin,Fluoroquinolone,Broad,0,2320,30.73,76.78
Chandigarh,2024-03,1200000,Doxycycline,Tetracycline,Broad,0,2120,30.73,76.78
Chandigarh,2024-03,1200000,Metronidazole,Nitroimidazole,Narrow,0,1916,30.73,76.78
Chandigarh,2024-03,1200000,Cotrimoxazole,Sulfonamide combination,Broad,1,2271,30.73,76.78
Chandigarh,2024-03,1200000,Meropenem,Carbapenem,Very Broad,0,123,30.73,76.78
Chandigarh,2024-04,1200000,Amoxicillin,Penicillin,Narrow,0,2806,30.73,76.78
Chandigarh,2024-04,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,4458,30.73,76.78
Chandigarh,2024-04,1200000,Azithromycin,Macrolide,Broad,0,4301,30.73,76.78
Chandigarh,2024-04,1200000,Cefixime,Cephalosporin,Broad,0,3346,30.73,76.78
Chandigarh,2024-04,1200000,Ceftriaxone,Cephalosporin,Broad,0,1138,30.73,76.78
Chandigarh,2024-04,1200000,Ciprofloxacin,Fluoroquinolone,Broad,0,2410,30.73,76.78
Chandigarh,2024-04,1200000,Doxycycline,Tetracycline,Broad,0,1833,30.73,76.78
Chandigarh,2024-04,1200000,Metronidazole,Nitroimidazole,Narrow,0,2173,30.73,76.78
Chandigarh,2024-04,1200000,Cotrimoxazole,Sulfonamide combination,Broad,1,1926,30.73,76.78
Chandigarh,2024-04,1200000,Meropenem,Carbapenem,Very Broad,0,137,30.73,76.78
Chandigarh,2024-05,1200000,Amoxicillin,Penicillin,Narrow,0,3106,30.73,76.78
Chandigarh,2024-05,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,5186,30.73,76.78
Chandigarh,2024-05,1200000,Azithromycin,Macrolide,Broad,0,3745,30.73,76.78
Chandigarh,2024-05,1200000,Cefixime,Cephalosporin,Broad,0,2596,30.73,76.78
Chandigarh,2024-05,1200000,Ceftriaxone,Cephalosporin,Broad,0,1238,30.73,76.78
Chandigarh,2024-05,1200000,Ciprofloxacin,Fluoroquinolone,Broad,0,2675,30.73,76.78
Chandigarh,2024-05,1200000,Doxycycline,Tetracycline,Broad,0,2348,30.73,76.78
Chandigarh,2024-05,1200000,Metronidazole,Nitroimidazole,Narrow,0,2324,30.73,76.78
Chandigarh,2024-05,1200000,Cotrimoxazole,Sulfonamide combination,Broad,1,1777,30.73,76.78
Chandigarh,2024-05,1200000,Meropenem,Carbapenem,Very Broad,0,129,30.73,76.78
Chandigarh,2024-06,1200000,Amoxicillin,Penicillin,Narrow,0,2671,30.73,76.78
Chandigarh,2024-06,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,5022,30.73,76.78
Chandigarh,2024-06,1200000,Azithromycin,Macrolide,Broad,0,3697,30.73,76.78
Chandigarh,2024-06,1200000,Cefixime,Cephalosporin,Broad,0,2912,30.73,76.78
Chandigarh,2024-06,1200000,Ceftriaxone,Cephalosporin,Broad,0,1154,30.73,76.78
Chandigarh,2024-06,1200000,Ciprofloxacin,Fluoroquinolone,Broad,0,2580,30.73,76.78
Chandigarh,2024-06,1200000,Doxycycline,Tetracycline,Broad,0,2281,30.73,76.78
Chandigarh,2024-06,1200000,Metronidazole,Nitroimidazole,Narrow,0,2184,30.73,76.78
Chandigarh,2024-06,1200000,Cotrimoxazole,Sulfonamide combination,Broad,1,1877,30.73,76.78
Chandigarh,2024-06,1200000,Meropenem,Carbapenem,Very Broad,0,151,30.73,76.78
Chandigarh,2024-07,1200000,Amoxicillin,Penicillin,Narrow,0,2699,30.73,76.78
Chandigarh,2024-07,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,4233,30.73,76.78
Chandigarh,2024-07,1200000,Azithromycin,Macrolide,Broad,0,3596,30.73,76.78
Chandigarh,2024-07,1200000,Cefixime,Cephalosporin,Broad,0,2796,30.73,76.78
Chandigarh,2024-07,1200000,Ceftriaxone,Cephalosporin,Broad,0,1062,30.73,76.78
Chandigarh,2024-07,1200000,Ciprofloxacin,Fluoroquinolone,Broad,0,2654,30.73,76.78
Chandigarh,2024-07,1200000,Doxycycline,Tetracycline,Broad,0,1696,30.73,76.78
Chandigarh,2024-07,1200000,Metronidazole,Nitroimidazole,Narrow,0,2000,30.73,76.78
Chandigarh,2024-07,1200000,Cotrimoxazole,Sulfonamide combination,Broad,1,1769,30.73,76.78
Chandigarh,2024-07,1200000,Meropenem,Carbapenem,Very Broad,0,122,30.73,76.78
Chandigarh,2024-08,1200000,Amoxicillin,Penicillin,Narrow,0,2620,30.73,76.78
Chandigarh,2024-08,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,4255,30.73,76.78
Chandigarh,2024-08,1200000,Azithromycin,Macrolide,Broad,0,3320,30.73,76.78
Chandigarh,2024-08,1200000,Cefixime,Cephalosporin,Broad,0,2093,30.73,76.78
Chandigarh,2024-08,1200000,Ceftriaxone,Cephalosporin,Broad,0,968,30.73,76.78
Chandigarh,2024-08,1200000,Ciprofloxacin,Fluoroquinolone,Broad,0,2497,30.73,76.78
Chandigarh,2024-08,1200000,Doxycycline,Tetracycline,Broad,0,1825,30.73,76.78
Chandigarh,2024-08,1200000,Metronidazole,Nitroimidazole,Narrow,0,1796,30.73,76.78
Chandigarh,2024-08,1200000,Cotrimoxazole,Sulfonamide combination,Broad,1,1894,30.73,76.78
Chandigarh,2024-08,1200000,Meropenem,Carbapenem,Very Broad,0,138,30.73,76.78
Chandigarh,2024-09,1200000,Amoxicillin,Penicillin,Narrow,0,2428,30.73,76.78
Chandigarh,2024-09,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3962,30.73,76.78
Chandigarh,2024-09,1200000,Azithromycin,Macrolide,Broad,0,2970,30.73,76.78
Chandigarh,2024-09,1200000,Cefixime,Cephalosporin,Broad,0,2136,30.73,76.78
Chandigarh,2024-09,1200000,Ceftriaxone,Cephalosporin,Broad,0,886,30.73,76.78
Chandigarh,2024-09,1200000,Ciprofloxacin,Fluoroquinolone,Broad,0,2079,30.73,76.78
Chandigarh,2024-09,1200000,Doxycycline,Tetracycline,Broad,0,1656,30.73,76.78
Chandigarh,2024-09,1200000,Metronidazole,Nitroimidazole,Narrow,0,1614,30.73,76.78
Chandigarh,2024-09,1200000,Cotrimoxazole,Sulfonamide combination,Broad,1,1611,30.73,76.78
Chandigarh,2024-09,1200000,Meropenem,Carbapenem,Very Broad,0,118,30.73,76.78
Chandigarh,2024-10,1200000,Amoxicillin,Penicillin,Narrow,0,2360,30.73,76.78
Chandigarh,2024-10,1200000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,4142,30.73,76.78
Chandigarh,2024-10,1200000,Azithromycin,Macrolide,Broad,0,3297,30.73,76.78
