Location,Month,Antibiotic,Resistance_Rate
Lucknow,2024-05,Ceftriaxone,18.4
Lucknow,2024-05,Ciprofloxacin,19.58
Lucknow,2024-05,Doxycycline,21.54
Lucknow,2024-05,Metronidazole,18.5
Lucknow,2024-05,Cotrimoxazole,21.31
Lucknow,2024-05,Meropenem,20.47
Lucknow,2024-06,Amoxicillin,20.3
Lucknow,2024-06,Amoxicillin-Clavulanate,18.45
Lucknow,2024-06,Azithromycin,19.63
Lucknow,2024-06,Cefixime,23.06
Lucknow,2024-06,Ceftriaxone,20.09
Lucknow,2024-06,Ciprofloxacin,19.9
Lucknow,2024-06,Doxycycline,19.03
Lucknow,2024-06,Metronidazole,21.33
Lucknow,2024-06,Cotrimoxazole,20.18
Lucknow,2024-06,Meropenem,19.11
Lucknow,2024-07,Amoxicillin,23.29
Lucknow,2024-07,Amoxicillin-Clavulanate,21.9
Lucknow,2024-07,Azithromycin,19.84
Lucknow,2024-07,Cefixime,20.05
Lucknow,2024-07,Ceftriaxone,22.94
Lucknow,2024-07,Ciprofloxacin,21.41
Lucknow,2024-07,Doxycycline,19.01
Lucknow,2024-07,Metronidazole,18.62
Lucknow,2024-07,Cotrimoxazole,19.83
Lucknow,2024-07,Meropenem,19.01
Lucknow,2024-08,Amoxicillin,19.61
Lucknow,2024-08,Amoxicillin-Clavulanate,20.17
Lucknow,2024-08,Azithromycin,19.96
Lucknow,2024-08,Cefixime,21.01
Lucknow,2024-08,Ceftriaxone,23.65
Lucknow,2024-08,Ciprofloxacin,21.23
Lucknow,2024-08,Doxycycline,20.66
Lucknow,2024-08,Metronidazole,21.26
Lucknow,2024-08,Cotrimoxazole,20.92
Lucknow,2024-08,Meropenem,20.94
Lucknow,2024-09,Amoxicillin,22.06
Lucknow,2024-09,Amoxicillin-Clavulanate,21.41
Lucknow,2024-09,Azithromycin,23.92
Lucknow,2024-09,Cefixime,22.41
Lucknow,2024-09,Ceftriaxone,20.49
Lucknow,2024-09,Ciprofloxacin,21.82
Lucknow,2024-09,Doxycycline,19.87
Lucknow,2024-09,Metronidazole,21.1
Lucknow,2024-09,Cotrimoxazole,19.56
Lucknow,2024-09,Meropenem,19.19
Lucknow,2024-10,Amoxicillin,21.91
Lucknow,2024-10,Amoxicillin-Clavulanate,22.17
Lucknow,2024-10,Azithromycin,21.24
Lucknow,2024-10,Cefixime,22.15
Lucknow,2024-10,Ceftriaxone,21.88
Lucknow,2024-10,Ciprofloxacin,21.4
Lucknow,2024-10,Doxycycline,20.0
Lucknow,2024-10,Metronidazole,21.32
Lucknow,2024-10,Cotrimoxazole,22.01
Lucknow,2024-10,Meropenem,20.16
Lucknow,2024-11,Amoxicillin,21.36
Lucknow,2024-11,Amoxicillin-Clavulanate,22.79
Lucknow,2024-11,Azithromycin,20.62
Lucknow,2024-11,Cefixime,21.25
Lucknow,2024-11,Ceftriaxone,21.96
Lucknow,2024-11,Ciprofloxacin,21.06
Lucknow,2024-11,Doxycycline,19.62
Lucknow,2024-11,Metronidazole,20.8
Lucknow,2024-11,Cotrimoxazole,20.8
Lucknow,2024-11,Meropenem,22.22
Lucknow,2024-12,Amoxicillin,22.38
Lucknow,2024-12,Amoxicillin-Clavulanate,20.41
Lucknow,2024-12,Azithromycin,21.48
Lucknow,2024-12,Cefixime,21.53
Lucknow,2024-12,Ceftriaxone,22.89
Lucknow,2024-12,Ciprofloxacin,20.61
Lucknow,2024-12,Doxycycline,20.75
Lucknow,2024-12,Metronidazole,20.31
Lucknow,2024-12,Cotrimoxazole,20.93
Lucknow,2024-12,Meropenem,19.25
Lucknow,2025-01,Amoxicillin,22.2
Lucknow,2025-01,Amoxicillin-Clavulanate,21.57
Lucknow,2025-01,Azithromycin,22.14
Lucknow,2025-01,Cefixime,21.23
Lucknow,2025-01,Ceftriaxone,21.05
Lucknow,2025-01,Ciprofloxacin,22.11
Lucknow,2025-01,Doxycycline,19.73
Lucknow,2025-01,Metronidazole,21.67
Lucknow,2025-01,Cotrimoxazole,22.11
Lucknow,2025-01,Meropenem,21.66
Lucknow,2025-02,Amoxicillin,22.42
Lucknow,2025-02,Amoxicillin-Clavulanate,21.0
Lucknow,2025-02,Azithromycin,21.26
Lucknow,2025-02,Cefixime,22.09
Lucknow,2025-02,Ceftriaxone,21.32
Lucknow,2025-02,Ciprofloxacin,23.14
Lucknow,2025-02,Doxycycline,21.65
Lucknow,2025-02,Metronidazole,19.9
Lucknow,2025-02,Cotrimoxazole,23.41
Lucknow,2025-02,Meropenem,20.79
Lucknow,2025-03,Amoxicillin,21.49
Lucknow,2025-03,Amoxicillin-Clavulanate,21.29
Lucknow,2025-03,Azithromycin,23.43
Lucknow,2025-03,Cefixime,24.35
Lucknow,2025-03,Ceftriaxone,23.73
Lucknow,2025-03,Ciprofloxacin,23.8
Lucknow,2025-03,Doxycycline,22.99
Lucknow,2025-03,Metronidazole,22.13
Lucknow,2025-03,Cotrimoxazole,22.36
Lucknow,2025-03,Meropenem,21.9
Lucknow,2025-04,Amoxicillin,24.05
Lucknow,2025-04,Amoxicillin-Clavulanate,21.93
Lucknow,2025-04,Azithromycin,23.12
Lucknow,2025-04,Cefixime,24.49
Lucknow,2025-04,Ceftriaxone,22.94
Lucknow,2025-04,Ciprofloxacin,22.54
Lucknow,2025-04,Doxycycline,22.69
Lucknow,2025-04,Metronidazole,21.31
Lucknow,2025-04,Cotrimoxazole,21.08
Lucknow,2025-04,Meropenem,23.07
Lucknow,2025-05,Amoxicillin,23.09
Lucknow,2025-05,Amoxicillin-Clavulanate,23.1
Lucknow,2025-05,Azithromycin,21.97
Lucknow,2025-05,Cefixime,24.63
Lucknow,2025-05,Ceftriaxone,24.46
Lucknow,2025-05,Ciprofloxacin,22.96
Lucknow,2025-05,Doxycycline,21.2
Lucknow,2025-05,Metronidazole,21.97
Lucknow,2025-05,Cotrimoxazole,23.49
Lucknow,2025-05,Meropenem,22.34
Lucknow,2025-06,Amoxicillin,24.41
Lucknow,2025-06,Amoxicillin-Clavulanate,23.99
Lucknow,2025-06,Azithromycin,24.14
Lucknow,2025-06,Cefixime,23.86
Lucknow,2025-06,Ceftriaxone,24.71
Lucknow,2025-06,Ciprofloxacin,22.82
Lucknow,2025-06,Doxycycline,25.96
Lucknow,2025-06,Metronidazole,22.69
Lucknow,2025-06,Cotrimoxazole,23.75
Lucknow,2025-06,Meropenem,23.39
Lucknow,2025-07,Amoxicillin,24.14
Lucknow,2025-07,Amoxicillin-Clavulanate,24.06
Lucknow,2025-07,Azithromycin,23.59
Lucknow,2025-07,Cefixime,23.2
Lucknow,2025-07,Ceftriaxone,25.0
Lucknow,2025-07,Ciprofloxacin,22.39
Lucknow,2025-07,Doxycycline,25.36
Lucknow,2025-07,Metronidazole,24.15
Lucknow,2025-07,Cotrimoxazole,24.52
Lucknow,2025-07,Meropenem,21.14
Lucknow,2025-08,Amoxicillin,23.87
Lucknow,2025-08,Amoxicillin-Clavulanate,25.73
Lucknow,2025-08,Azithromycin,28.3
Lucknow,2025-08,Cefixime,25.67
Lucknow,2025-08,Ceftriaxone,25.8
Lucknow,2025-08,Ciprofloxacin,24.93
Lucknow,2025-08,Doxycycline,22.65
Lucknow,2025-08,Metronidazole,24.52
Lucknow,2025-08,Cotrimoxazole,22.75
Lucknow,2025-08,Meropenem,21.86
Lucknow,2025-09,Amoxicillin,23.4
Lucknow,2025-09,Amoxicillin-Clavulanate,25.33
Lucknow,2025-09,Azithromycin,23.73
Lucknow,2025-09,Cefixime,24.52
Lucknow,2025-09,Ceftriaxone,24.7
Lucknow,2025-09,Ciprofloxacin,23.17
Lucknow,2025-09,Doxycycline,22.9
Lucknow,2025-09,Metronidazole,22.8
Lucknow,2025-09,Cotrimoxazole,22.48
Lucknow,2025-09,Meropenem,22.7
Lucknow,2025-10,Amoxicillin,23.7
Lucknow,2025-10,Amoxicillin-Clavulanate,24.99
Lucknow,2025-10,Azithromycin,24.62
Lucknow,2025-10,Cefixime,23.08
Lucknow,2025-10,Ceftriaxone,24.49
Lucknow,2025-10,Ciprofloxacin,26.55
Lucknow,2025-10,Doxycycline,22.66
Lucknow,2025-10,Metronidazole,24.05
Lucknow,2025-10,Cotrimoxazole,24.24
Lucknow,2025-10,Meropenem,24.55
Lucknow,2025-11,Amoxicillin,24.96
Lucknow,2025-11,Amoxicillin-Clavulanate,23.63
Lucknow,2025-11,Azithromycin,23.73
Lucknow,2025-11,Cefixime,24.35
Lucknow,2025-11,Ceftriaxone,24.46
Lucknow,2025-11,Ciprofloxacin,22.81
Lucknow,2025-11,Doxycycline,24.87
Lucknow,2025-11,Metronidazole,24.52
Lucknow,2025-11,Cotrimoxazole,22.73
Lucknow,2025-11,Meropenem,22.79
Lucknow,2025-12,Amoxicillin,24.29
Lucknow,2025-12,Amoxicillin-Clavulanate,22.74
Lucknow,2025-12,Azithromycin,21.52
Lucknow,2025-12,Cefixime,23.43
Lucknow,2025-12,Ceftriaxone,24.07
Lucknow,2025-12,Ciprofloxacin,22.58
Lucknow,2025-12,Doxycycline,23.61
Lucknow,2025-12,Metronidazole,24.55
Lucknow,2025-12,Cotrimoxazole,24.72
Lucknow,2025-12,Meropenem,22.91
Chandigarh,2024-01,Amoxicillin,12.18
Chandigarh,2024-01,Amoxicillin-Clavulanate,14.77
Chandigarh,2024-01,Azithromycin,13.95
Chandigarh,2024-01,Cefixime,14.51
Chandigarh,2024-01,Ceftriaxone,16.3
Chandigarh,2024-01,Ciprofloxacin,13.14
Chandigarh,2024-01,Doxycycline,10.56
Chandigarh,2024-01,Metronidazole,12.5
Chandigarh,2024-01,Cotrimoxazole,14.42
Chandigarh,2024-01,Meropenem,13.6
Chandigarh,2024-02,Amoxicillin,12.95
Chandigarh,2024-02,Amoxicillin-Clavulanate,12.5
Chandigarh,2024-02,Azithromycin,13.49
Chandigarh,2024-02,Cefixime,12.76
Chandigarh,2024-02,Ceftriaxone,14.83
Chandigarh,2024-02,Ciprofloxacin,13.68
Chandigarh,2024-02,Doxycycline,13.12
Chandigarh,2024-02,Metronidazole,12.91
Chandigarh,2024-02,Cotrimoxazole,14.26
Chandigarh,2024-02,Meropenem,13.7
Chandigarh,2024-03,Amoxicillin,15.27
Chandigarh,2024-03,Amoxicillin-Clavulanate,15.0
Chandigarh,2024-03,Azithromycin,14.51
Chandigarh,2024-03,Cefixime,13.73
Chandigarh,2024-03,Ceftriaxone,14.21
Chandigarh,2024-03,Ciprofloxacin,14.44
Chandigarh,2024-03,Doxycycline,16.79
Chandigarh,2024-03,Metronidazole,12.96
Chandigarh,2024-03,Cotrimoxazole,14.23
Chandigarh,2024-03,Meropenem,14.45
Chandigarh,2024-04,Amoxicillin,14.97
Chandigarh,2024-04,Amoxicillin-Clavulanate,16.23
Chandigarh,2024-04,Azithromycin,14.49
Chandigarh,2024-04,Cefixime,14.86
Chandigarh,2024-04,Ceftriaxone,16.16
Chandigarh,2024-04,Ciprofloxacin,17.11
Chandigarh,2024-04,Doxycycline,16.31
Chandigarh,2024-04,Metronidazole,14.54
Chandigarh,2024-04,Cotrimoxazole,14.89
Chandigarh,2024-04,Meropenem,14.63
Chandigarh,2024-05,Amoxicillin,15.74
Chandigarh,2024-05,Amoxicillin-Clavulanate,14.39
Chandigarh,2024-05,Azithromycin,16.13
Chandigarh,2024-05,Cefixime,15.62
Chandigarh,2024-05,Ceftriaxone,15.49
Chandigarh,2024-05,Ciprofloxacin,13.99
Chandigarh,2024-05,Doxycycline,15.09
Chandigarh,2024-05,Metronidazole,12.86
Chandigarh,2024-05,Cotrimoxazole,14.57
Chandigarh,2024-05,Meropenem,14.22
Chandigarh,2024-06,Amoxicillin,16.21
Chandigarh,2024-06,Amoxicillin-Clavulanate,17.69
Chandigarh,2024-06,Azithromycin,16.02
Chandigarh,2024-06,Cefixime,17.29
Chandigarh,2024-06,Ceftriaxone,16.56
Chandigarh,2024-06,Ciprofloxacin,16.94
Chandigarh,2024-06,Doxycycline,17.36
Chandigarh,2024-06,Metronidazole,14.44
Chandigarh,2024-06,Cotrimoxazole,14.63
Chandigarh,2024-06,Meropenem,15.86
Chandigarh,2024-07,Amoxicillin,16.25
Chandigarh,2024-07,Amoxicillin-Clavulanate,16.21
Chandigarh,2024-07,Azithromycin,15.46
Chandigarh,2024-07,Cefixime,15.4
Chandigarh,2024-07,Ceftriaxone,17.99
Chandigarh,2024-07,Ciprofloxacin,14.84
Chandigarh,2024-07,Doxycycline,16.41
Chandigarh,2024-07,Metronidazole,16.15
Chandigarh,2024-07,Cotrimoxazole,14.12
Chandigarh,2024-07,Meropenem,14.54
Chandigarh,2024-08,Amoxicillin,15.6
Chandigarh,2024-08,Amoxicillin-Clavulanate,16.67
Chandigarh,2024-08,Azithromycin,15.41
Chandigarh,2024-08,Cefixime,16.04
Chandigarh,2024-08,Ceftriaxone,14.69
Chandigarh,2024-08,Ciprofloxacin,18.69
Chandigarh,2024-08,Doxycycline,15.81
Chandigarh,2024-08,Metronidazole,16.2
Chandigarh,2024-08,Cotrimoxazole,15.34
Chandigarh,2024-08,Meropenem,14.82
Chandigarh,2024-09,Amoxicillin,18.67
Chandigarh,2024-09,Amoxicillin-Clavulanate,14.18
Chandigarh,2024-09,Azithromycin,16.35
Chandigarh,2024-09,Cefixime,15.03
Chandigarh,2024-09,Ceftriaxone,16.08
Chandigarh,2024-09,Ciprofloxacin,15.66
Chandigarh,2024-09,Doxycycline,14.88
Chandigarh,2024-09,Metronidazole,15.92
Chandigarh,2024-09,Cotrimoxazole,13.34
Chandigarh,2024-09,Meropenem,15.41
Chandigarh,2024-10,Amoxicillin,16.37
Chandigarh,2024-10,Amoxicillin-Clavulanate,14.7
Chandigarh,2024-10,Azithromycin,17.62
Chandigarh,2024-10,Cefixime,15.62
Chandigarh,2024-10,Ceftriaxone,16.17
Chandigarh,2024-10,Ciprofloxacin,15.62
Chandigarh,2024-10,Doxycycline,15.79
Chandigarh,2024-10,Metronidazole,17.24
Chandigarh,2024-10,Cotrimoxazole,18.8
Chandigarh,2024-10,Meropenem,16.5
Chandigarh,2024-11,Amoxicillin,17.57
Chandigarh,2024-11,Amoxicillin-Clavulanate,17.99
Chandigarh,2024-11,Azithromycin,16.14
Chandigarh,2024-11,Cefixime,17.91
Chandigarh,2024-11,Ceftriaxone,17.2
Chandigarh,2024-11,Ciprofloxacin,16.34
Chandigarh,2024-11,Doxycycline,16.18
Chandigarh,2024-11,Metronidazole,13.71
Chandigarh,2024-11,Cotrimoxazole,16.31
Chandigarh,2024-11,Meropenem,13.9
Chandigarh,2024-12,Amoxicillin,14.45
Chandigarh,2024-12,Amoxicillin-Clavulanate,16.19
Chandigarh,2024-12,Azithromycin,14.53
Chandigarh,2024-12,Cefixime,16.04
Chandigarh,2024-12,Ceftriaxone,16.35
Chandigarh,2024-12,Ciprofloxacin,16.25
Chandigarh,2024-12,Doxycycline,14.68
Chandigarh,2024-12,Metronidazole,16.59
Chandigarh,2024-12,Cotrimoxazole,15.77
Chandigarh,2024-12,Meropenem,15.98
Chandigarh,2025-01,Amoxicillin,14.92
Chandigarh,2025-01,Amoxicillin-Clavulanate,15.78
Chandigarh,2025-01,Azithromycin,16.96
Chandigarh,2025-01,Cefixime,17.12
Chandigarh,2025-01,Ceftriaxone,15.32
Chandigarh,2025-01,Ciprofloxacin,15.45
Chandigarh,2025-01,Doxycycline,14.59
Chandigarh,2025-01,Metronidazole,14.88
Chandigarh,2025-01,Cotrimoxazole,14.33
Chandigarh,2025-01,Meropenem,15.34
Chandigarh,2025-02,Amoxicillin,16.97
Chandigarh,2025-02,Amoxicillin-Clavulanate,15.16
Chandigarh,2025-02,Azithromycin,15.7
Chandigarh,2025-02,Cefixime,15.85
Chandigarh,2025-02,Ceftriaxone,17.4
Chandigarh,2025-02,Ciprofloxacin,15.42
Chandigarh,2025-02,Doxycycline,15.1
Chandigarh,2025-02,Metronidazole,14.72
Chandigarh,2025-02,Cotrimoxazole,14.66
Chandigarh,2025-02,Meropenem,16.13
Chandigarh,2025-03,Amoxicillin,16.68
Chandigarh,2025-03,Amoxicillin-Clavulanate,16.62
Chandigarh,2025-03,Azithromycin,17.73
Chandigarh,2025-03,Cefixime,18.1
Chandigarh,2025-03,Ceftriaxone,14.98
Chandigarh,2025-03,Ciprofloxacin,17.35
Chandigarh,2025-03,Doxycycline,16.5
Chandigarh,2025-03,Metronidazole,15.66
Chandigarh,2025-03,Cotrimoxazole,16.8
Chandigarh,2025-03,Meropenem,14.15
Chandigarh,2025-04,Amoxicillin,18.89
Chandigarh,2025-04,Amoxicillin-Clavulanate,17.56
Chandigarh,2025-04,Azithromycin,15.79
Chandigarh,2025-04,Cefixime,16.43
Chandigarh,2025-04,Ceftriaxone,15.36
Chandigarh,2025-04,Ciprofloxacin,16.73
Chandigarh,2025-04,Doxycycline,16.13
Chandigarh,2025-04,Metronidazole,15.13
Chandigarh,2025-04,Cotrimoxazole,17.72
Chandigarh,2025-04,Meropenem,17.86
Chandigarh,2025-05,Amoxicillin,17.94
Chandigarh,2025-05,Amoxicillin-Clavulanate,17.32
Chandigarh,2025-05,Azithromycin,17.87
Chandigarh,2025-05,Cefixime,17.73
Chandigarh,2025-05,Ceftriaxone,16.73
Chandigarh,2025-05,Ciprofloxacin,17.03
Chandigarh,2025-05,Doxycycline,16.98
Chandigarh,2025-05,Metronidazole,17.49
Chandigarh,2025-05,Cotrimoxazole,17.54
Chandigarh,2025-05,Meropenem,17.32
Chandigarh,2025-06,Amoxicillin,16.95
Chandigarh,2025-06,Amoxicillin-Clavulanate,19.03
Chandigarh,2025-06,Azithromycin,18.02
Chandigarh,2025-06,Cefixime,21.2
Chandigarh,2025-06,Ceftriaxone,18.16
Chandigarh,2025-06,Ciprofloxacin,18.75
Chandigarh,2025-06,Doxycycline,21.04
Chandigarh,2025-06,Metronidazole,18.05
Chandigarh,2025-06,Cotrimoxazole,18.09
Chandigarh,2025-06,Meropenem,16.61
Chandigarh,2025-07,Amoxicillin,20.75
Chandigarh,2025-07,Amoxicillin-Clavulanate,17.46
Chandigarh,2025-07,Azithromycin,18.91
Chandigarh,2025-07,Cefixime,18.31
Chandigarh,2025-07,Ceftriaxone,18.82
Chandigarh,2025-07,Ciprofloxacin,17.26
Chandigarh,2025-07,Doxycycline,19.82
Chandigarh,2025-07,Metronidazole,17.94
Chandigarh,2025-07,Cotrimoxazole,17.25
Chandigarh,2025-07,Meropenem,19.48
Chandigarh,2025-08,Amoxicillin,18.48
Chandigarh,2025-08,Amoxicillin-Clavulanate,19.07
Chandigarh,2025-08,Azithromycin,19.34
Chandigarh,2025-08,Cefixime,19.32
Chandigarh,2025-08,Ceftriaxone,16.57
Chandigarh,2025-08,Ciprofloxacin,19.56
Chandigarh,2025-08,Doxycycline,18.2
Chandigarh,2025-08,Metronidazole,17.86
Chandigarh,2025-08,Cotrimoxazole,18.44
Chandigarh,2025-08,Meropenem,16.3
Chandigarh,2025-09,Amoxicillin,19.1
Chandigarh,2025-09,Amoxicillin-Clavulanate,17.06
Chandigarh,2025-09,Azithromycin,17.96
Chandigarh,2025-09,Cefixime,18.83
Chandigarh,2025-09,Ceftriaxone,20.02
Chandigarh,2025-09,Ciprofloxacin,17.75
Chandigarh,2025-09,Doxycycline,19.78
Chandigarh,2025-09,Metronidazole,19.13
Chandigarh,2025-09,Cotrimoxazole,17.95
Chandigarh,2025-09,Meropenem,16.73
Chandigarh,2025-10,Amoxicillin,17.12
Chandigarh,2025-10,Amoxicillin-Clavulanate,18.69
Chandigarh,2025-10,Azithromycin,17.31
Chandigarh,2025-10,Cefixime,19.8
Chandigarh,2025-10,Ceftriaxone,17.92
Chandigarh,2025-10,Ciprofloxacin,17.49
Chandigarh,2025-10,Doxycycline,18.29
Chandigarh,2025-10,Metronidazole,17.18
Chandigarh,2025-10,Cotrimoxazole,18.27
Chandigarh,2025-10,Meropenem,18.89
Chandigarh,2025-11,Amoxicillin,18.59
Chandigarh,2025-11,Amoxicillin-Clavulanate,18.28
Chandigarh,2025-11,Azithromycin,18.11
Chandigarh,2025-11,Cefixime,16.37
Chandigarh,2025-11,Ceftriaxone,18.84
Chandigarh,2025-11,Ciprofloxacin,18.41
Chandigarh,2025-11,Doxycycline,18.78
Chandigarh,2025-11,Metronidazole,18.38
Chandigarh,2025-11,Cotrimoxazole,17.8
Chandigarh,2025-11,Meropenem,18.72
Chandigarh,2025-12,Amoxicillin,18.01
Chandigarh,2025-12,Amoxicillin-Clavulanate,18.31
Chandigarh,2025-12,Azithromycin,17.44
Chandigarh,2025-12,Cefixime,18.63
Chandigarh,2025-12,Ceftriaxone,17.88
Chandigarh,2025-12,Ciprofloxacin,19.93
Chandigarh,2025-12,Doxycycline,19.91
Chandigarh,2025-12,Metronidazole,18.57
Chandigarh,2025-12,Cotrimoxazole,19.6
Chandigarh,2025-12,Meropenem,15.79
Patna,2024-01,Amoxicillin,18.23
Patna,2024-01,Amoxicillin-Clavulanate,19.02
Patna,2024-01,Azithromycin,19.05
Patna,2024-01,Cefixime,19.27
Patna,2024-01,Ceftriaxone,17.93
Patna,2024-01,Ciprofloxacin,20.76
Patna,2024-01,Doxycycline,21.26
Patna,2024-01,Metronidazole,20.17
Patna,2024-01,Cotrimoxazole,20.38
Patna,2024-01,Meropenem,18.83
Patna,2024-02,Amoxicillin,18.95
Patna,2024-02,Amoxicillin-Clavulanate,19.54
Patna,2024-02,Azithromycin,21.41
Patna,2024-02,Cefixime,19.19
Patna,2024-02,Ceftriaxone,19.32
Patna,2024-02,Ciprofloxacin,20.8
Patna,2024-02,Doxycycline,20.26
Patna,2024-02,Metronidazole,17.92
Patna,2024-02,Cotrimoxazole,18.99
Patna,2024-02,Meropenem,18.12
Patna,2024-03,Amoxicillin,20.25
Patna,2024-03,Amoxicillin-Clavulanate,20.96
Patna,2024-03,Azithromycin,18.49
Patna,2024-03,Cefixime,21.07
Patna,2024-03,Ceftriaxone,20.23
Patna,2024-03,Ciprofloxacin,22.43
Patna,2024-03,Doxycycline,19.6
Patna,2024-03,Metronidazole,19.02
Patna,2024-03,Cotrimoxazole,20.19
Patna,2024-03,Meropenem,18.57
Patna,2024-04,Amoxicillin,18.63
Patna,2024-04,Amoxicillin-Clavulanate,19.9
Patna,2024-04,Azithromycin,19.5
Patna,2024-04,Cefixime,18.54
Patna,2024-04,Ceftriaxone,20.46
Patna,2024-04,Ciprofloxacin,18.01
Patna,2024-04,Doxycycline,19.27
Patna,2024-04,Metronidazole,19.8
Patna,2024-04,Cotrimoxazole,20.08
Patna,2024-04,Meropenem,18.89
Patna,2024-05,Amoxicillin,21.09
Patna,2024-05,Amoxicillin-Clavulanate,19.86
Patna,2024-05,Azithromycin,20.34
Patna,2024-05,Cefixime,20.92
Patna,2024-05,Ceftriaxone,20.13
Patna,2024-05,Ciprofloxacin,21.15
Patna,2024-05,Doxycycline,20.48
Patna,2024-05,Metronidazole,19.88
Patna,2024-05,Cotrimoxazole,23.19
Patna,2024-05,Meropenem,19.71
Patna,2024-06,Amoxicillin,21.28
Patna,2024-06,Amoxicillin-Clavulanate,20.66
Patna,2024-06,Azithromycin,19.65
Patna,2024-06,Cefixime,22.01
Patna,2024-06,Ceftriaxone,20.77
Patna,2024-06,Ciprofloxacin,20.63
Patna,2024-06,Doxycycline,19.99
Patna,2024-06,Metronidazole,19.36
Patna,2024-06,Cotrimoxazole,18.99
Patna,2024-06,Meropenem,19.73
Patna,2024-07,Amoxicillin,23.03
Patna,2024-07,Amoxicillin-Clavulanate,21.8
Patna,2024-07,Azithromycin,22.88
Patna,2024-07,Cefixime,22.55
Patna,2024-07,Ceftriaxone,22.58
Patna,2024-07,Ciprofloxacin,23.79
Patna,2024-07,Doxycycline,20.92
Patna,2024-07,Metronidazole,20.96
Patna,2024-07,Cotrimoxazole,21.36
Patna,2024-07,Meropenem,22.38
Patna,2024-08,Amoxicillin,22.33
Patna,2024-08,Amoxicillin-Clavulanate,21.12
Patna,2024-08,Azithromycin,22.06
Patna,2024-08,Cefixime,21.08
Patna,2024-08,Ceftriaxone,22.84
Patna,2024-08,Ciprofloxacin,22.43
Patna,2024-08,Doxycycline,21.06
Patna,2024-08,Metronidazole,21.75
Patna,2024-08,Cotrimoxazole,19.99
Patna,2024-08,Meropenem,21.1
Patna,2024-09,Amoxicillin,21.96
Patna,2024-09,Amoxicillin-Clavulanate,25.12
Patna,2024-09,Azithromycin,21.72
Patna,2024-09,Cefixime,21.46
Patna,2024-09,Ceftriaxone,20.88
Patna,2024-09,Ciprofloxacin,23.55
Patna,2024-09,Doxycycline,21.03
Patna,2024-09,Metronidazole,20.4
Patna,2024-09,Cotrimoxazole,22.13
Patna,2024-09,Meropenem,21.77
Patna,2024-10,Amoxicillin,22.97
Patna,2024-10,Amoxicillin-Clavulanate,21.81
Patna,2024-10,Azithromycin,21.54
Patna,2024-10,Cefixime,22.18
Patna,2024-10,Ceftriaxone,22.57
Patna,2024-10,Ciprofloxacin,22.39
Patna,2024-10,Doxycycline,22.44
Patna,2024-10,Metronidazole,21.16
Patna,2024-10,Cotrimoxazole,20.68
Patna,2024-10,Meropenem,20.73
Patna,2024-11,Amoxicillin,22.96
Patna,2024-11,Amoxicillin-Clavulanate,19.69
Patna,2024-11,Azithromycin,19.29
Patna,2024-11,Cefixime,22.8
Patna,2024-11,Ceftriaxone,23.74
Patna,2024-11,Ciprofloxacin,20.4
Patna,2024-11,Doxycycline,21.22
Patna,2024-11,Metronidazole,20.54
Patna,2024-11,Cotrimoxazole,21.17
Patna,2024-11,Meropenem,21.11
Patna,2024-12,Amoxicillin,20.79
Patna,2024-12,Amoxicillin-Clavulanate,20.52
Patna,2024-12,Azithromycin,21.0
Patna,2024-12,Cefixime,21.72
Patna,2024-12,Ceftriaxone,20.91
Patna,2024-12,Ciprofloxacin,22.74
Patna,2024-12,Doxycycline,20.74
Patna,2024-12,Metronidazole,20.6
Patna,2024-12,Cotrimoxazole,21.85
Patna,2024-12,Meropenem,20.71
Patna,2025-01,Amoxicillin,23.27
Patna,2025-01,Amoxicillin-Clavulanate,20.84
Patna,2025-01,Azithromycin,19.92
Patna,2025-01,Cefixime,21.66
Patna,2025-01,Ceftriaxone,22.34
Patna,2025-01,Ciprofloxacin,20.64
Patna,2025-01,Doxycycline,19.8
Patna,2025-01,Metronidazole,21.39
Patna,2025-01,Cotrimoxazole,20.83
Patna,2025-01,Meropenem,19.38
Patna,2025-02,Amoxicillin,23.7
Patna,2025-02,Amoxicillin-Clavulanate,21.46
Patna,2025-02,Azithromycin,23.0
Patna,2025-02,Cefixime,22.32
Patna,2025-02,Ceftriaxone,22.89
Patna,2025-02,Ciprofloxacin,22.06
Patna,2025-02,Doxycycline,18.68
Patna,2025-02,Metronidazole,20.21
Patna,2025-02,Cotrimoxazole,21.8
Patna,2025-02,Meropenem,21.65
Patna,2025-03,Amoxicillin,21.24
Patna,2025-03,Amoxicillin-Clavulanate,22.65
Patna,2025-03,Azithromycin,21.04
Patna,2025-03,Cefixime,23.11
Patna,2025-03,Ceftriaxone,23.12
Patna,2025-03,Ciprofloxacin,23.67
Patna,2025-03,Doxycycline,23.31
Patna,2025-03,Metronidazole,22.5
Patna,2025-03,Cotrimoxazole,23.44
Patna,2025-03,Meropenem,21.39
Patna,2025-04,Amoxicillin,27.02
Patna,2025-04,Amoxicillin-Clavulanate,22.05
Patna,2025-04,Azithromycin,22.36
Patna,2025-04,Cefixime,24.53
Patna,2025-04,Ceftriaxone,24.67
Patna,2025-04,Ciprofloxacin,24.07
Patna,2025-04,Doxycycline,23.53
Patna,2025-04,Metronidazole,20.35
Patna,2025-04,Cotrimoxazole,24.91
Patna,2025-04,Meropenem,22.19
Patna,2025-05,Amoxicillin,25.81
Patna,2025-05,Amoxicillin-Clavulanate,21.66
